Date,crypto,cryptocurrency,bitcoin,BTC,ethereum,ETH,binance,BNB,cardano,ADA,tether,USDT,XRP,solana,SOL,polkadot,DOT,USDC,doge,dogecoin,v(Binance Coin),v(Bitcoin),v(Cardano),v(Dogecoin),v(Ethereum),v(Polkadot),v(Solana),v(Tether),v(USD Coin),v(XRP)
2018-03-29,8.0,20.42857142857143,17.42857142857143,3.0,8.285714285714285,17.285714285714292,1.0,55.0,5.0,38.571428571428584,25.42857142857143,2.571428571428571,7.0,8.57142857142857,73.14285714285717,6.142857142857142,64.42857142857144,9.285714285714285,6.0,1.0,10.56472024,7237.50043277,0.14804493,0.00286615,400.08481337,0.0,0.0,1.00191112,0.0,0.52457079
2018-03-30,8.0,20.28571428571429,17.28571428571429,3.0,7.857142857142856,16.857142857142865,1.0,55.0,5.0,38.71428571428573,25.28571428571429,2.714285714285714,7.0,8.714285714285712,73.42857142857146,6.428571428571428,64.2857142857143,9.857142857142856,6.0,1.0,10.74311649,7089.09230494,0.149834305,0.00282365,396.433220375,0.0,0.0,1.0025912049999999,0.0,0.51445216
2018-03-31,8.0,20.142857142857146,17.142857142857146,3.0,7.428571428571427,16.428571428571438,1.0,55.0,5.0,38.857142857142875,25.142857142857146,2.8571428571428568,7.0,8.857142857142854,73.71428571428575,6.7142857142857135,64.14285714285717,10.428571428571427,6.0,1.0,10.92151274,6940.68417711,0.15162368,0.00278115,392.78162738,0.0,0.0,1.00327129,0.0,0.50433353
2018-04-01,8.0,20.0,17.0,3.0,7.0,16.0,1.0,55.0,5.0,39.0,25.0,3.0,7.0,9.0,74.0,7.0,64.0,11.0,6.0,1.0,11.732374225000001,7067.53644834,0.155190605,0.0028130150000000003,393.842783435,0.0,0.0,1.002654405,0.0,0.50854571
2018-04-02,7.857142857142857,19.714285714285715,16.857142857142858,3.0,7.142857142857143,16.0,1.0,55.0,5.0,38.57142857142857,25.428571428571427,3.0,7.0,8.857142857142858,73.85714285714286,7.142857142857143,64.0,11.285714285714286,6.142857142857143,1.0,12.54323571,7194.38871957,0.15875753,0.00284488,394.90393949,0.0,0.0,1.00203752,0.0,0.51275789
2018-04-03,7.7142857142857135,19.42857142857143,16.714285714285715,3.0,7.2857142857142865,16.0,1.0,55.0,5.0,38.14285714285714,25.857142857142854,3.0,7.0,8.714285714285715,73.71428571428572,7.2857142857142865,64.0,11.571428571428573,6.2857142857142865,1.0,12.496333895,7072.779919545,0.157365975,0.0028142749999999998,390.261654195,0.0,0.0,1.00223857,0.0,0.510113275
2018-04-04,7.57142857142857,19.142857142857146,16.571428571428573,3.0,7.42857142857143,16.0,1.0,55.0,5.0,37.71428571428571,26.28571428571428,3.0,7.0,8.571428571428573,73.57142857142858,7.42857142857143,64.0,11.85714285714286,6.42857142857143,1.0,12.44943208,6951.17111952,0.15597442,0.00278367,385.6193689,0.0,0.0,1.00243962,0.0,0.50746866
2018-04-05,7.428571428571427,18.85714285714286,16.42857142857143,3.0,7.571428571428573,16.0,1.0,55.0,5.0,37.28571428571428,26.714285714285708,3.0,7.0,8.42857142857143,73.42857142857144,7.571428571428573,64.0,12.142857142857146,6.571428571428573,1.0,12.41510564,6869.43203499,0.151386815,0.00276032,381.85157781,0.0,0.0,1.00154986,0.0,0.495254325
2018-04-06,7.285714285714284,18.571428571428577,16.28571428571429,3.0,7.714285714285716,16.0,1.0,55.0,5.0,36.85714285714285,27.142857142857135,3.0,7.0,8.285714285714288,73.2857142857143,7.714285714285716,64.0,12.428571428571432,6.714285714285716,1.0,12.3807792,6787.69295046,0.14679921,0.00273697,378.08378672,0.0,0.0,1.0006601,0.0,0.48303999
2018-04-07,7.142857142857141,18.285714285714292,16.142857142857146,3.0,7.857142857142859,16.0,1.0,55.0,5.0,36.428571428571416,27.571428571428562,3.0,7.0,8.142857142857146,73.14285714285717,7.857142857142859,64.0,12.714285714285719,6.857142857142859,1.0,12.26644157,6871.965865210001,0.15063774000000002,0.00278592,388.76263052,0.0,0.0,1.000291275,0.0,0.48866831
2018-04-08,7.0,18.0,16.0,3.0,8.0,16.0,1.0,55.0,5.0,36.0,28.0,3.0,7.0,8.0,73.0,8.0,64.0,13.0,7.0,1.0,12.15210394,6956.23877996,0.15447627,0.00283487,399.44147432,0.0,0.0,0.99992245,0.0,0.49429663
2018-04-09,7.142857142857143,18.142857142857142,15.714285714285714,3.0,7.857142857142857,16.0,1.0,55.285714285714285,5.285714285714286,36.285714285714285,27.428571428571427,3.0,7.285714285714286,8.0,73.42857142857143,7.571428571428571,64.14285714285714,12.571428571428571,6.857142857142857,1.0,12.076924515,6895.195745145,0.15520783500000002,0.00295387,405.14740717,0.0,0.0,0.9980507000000001,0.0,0.493727445
2018-04-10,7.2857142857142865,18.285714285714285,15.428571428571427,3.0,7.7142857142857135,16.0,1.0,55.57142857142857,5.571428571428571,36.57142857142857,26.857142857142854,3.0,7.571428571428571,8.0,73.85714285714286,7.142857142857142,64.28571428571428,12.142857142857142,6.7142857142857135,1.0,12.00174509,6834.15271033,0.1559394,0.00307287,410.85334002,0.0,0.0,0.99617895,0.0,0.49315826
2018-04-11,7.42857142857143,18.428571428571427,15.14285714285714,3.0,7.57142857142857,16.0,1.0,55.857142857142854,5.857142857142857,36.857142857142854,26.28571428571428,3.0,7.857142857142857,8.0,74.28571428571429,6.7142857142857135,64.42857142857142,11.714285714285714,6.57142857142857,1.0,12.38133599,7242.992383515,0.17707506,0.00341835,443.908942875,0.0,0.0,0.99626264,0.0,0.54641822
2018-04-12,7.571428571428573,18.57142857142857,14.857142857142854,3.0,7.428571428571427,16.0,1.0,56.14285714285714,6.142857142857142,37.14285714285714,25.714285714285708,3.0,8.142857142857142,8.0,74.71428571428572,6.285714285714285,64.57142857142856,11.285714285714285,6.428571428571427,1.0,12.76092689,7651.8320567,0.19821072,0.00376383,476.96454573,0.0,0.0,0.99634633,0.0,0.59967818
2018-04-13,7.714285714285716,18.71428571428571,14.571428571428568,3.0,7.285714285714284,16.0,1.0,56.42857142857142,6.428571428571428,37.42857142857142,25.142857142857135,3.0,8.428571428571429,8.0,75.14285714285715,5.857142857142856,64.7142857142857,10.857142857142856,6.285714285714284,1.0,13.023542605,7872.62871968,0.20260554,0.004004105,493.10362084999997,0.0,0.0,0.99792834,0.0,0.6240428
2018-04-14,7.857142857142859,18.857142857142854,14.285714285714281,3.0,7.142857142857141,16.0,1.0,56.71428571428571,6.7142857142857135,37.71428571428571,24.571428571428562,3.0,8.714285714285715,8.0,75.57142857142858,5.428571428571427,64.85714285714283,10.428571428571427,6.142857142857141,1.0,13.28615832,8093.42538266,0.20700036,0.00424438,509.24269597,0.0,0.0,0.99951035,0.0,0.64840742
2018-04-15,8.0,19.0,14.0,3.0,7.0,16.0,1.0,57.0,7.0,38.0,24.0,3.0,9.0,8.0,76.0,5.0,65.0,10.0,6.0,1.0,12.778315035,8075.311436475,0.22606013,0.004445325,510.038569005,0.0,0.0,0.999374175,0.0,0.655422815
2018-04-16,8.0,19.142857142857142,14.142857142857142,3.0,7.142857142857143,16.142857142857142,1.0,56.857142857142854,7.0,37.857142857142854,24.428571428571427,2.857142857142857,9.0,8.142857142857142,76.14285714285714,5.0,64.57142857142857,10.142857142857142,6.142857142857143,1.0,12.27047175,8057.19749029,0.2451199,0.00464627,510.83444204,0.0,0.0,0.999238,0.0,0.66243821
2018-04-17,8.0,19.285714285714285,14.285714285714285,3.0,7.2857142857142865,16.285714285714285,1.0,56.71428571428571,7.0,37.71428571428571,24.857142857142854,2.7142857142857144,9.0,8.285714285714285,76.28571428571428,5.0,64.14285714285714,10.285714285714285,6.2857142857142865,1.0,12.151024325,8097.440762835,0.25264898,0.004985945,519.610539225,0.0,0.0,0.998171675,0.0,0.6856906899999999
2018-04-18,8.0,19.428571428571427,14.428571428571427,3.0,7.42857142857143,16.428571428571427,1.0,56.57142857142856,7.0,37.57142857142856,25.28571428571428,2.5714285714285716,9.0,8.428571428571427,76.42857142857142,5.0,63.71428571428571,10.428571428571427,6.42857142857143,1.0,12.0315769,8137.68403538,0.26017806,0.00532562,528.38663641,0.0,0.0,0.99710535,0.0,0.70894317
2018-04-19,8.0,19.57142857142857,14.57142857142857,3.0,7.571428571428573,16.57142857142857,1.0,56.428571428571416,7.0,37.428571428571416,25.714285714285708,2.428571428571429,9.0,8.57142857142857,76.57142857142856,5.0,63.28571428571428,10.57142857142857,6.571428571428573,1.0,12.344471845,8385.802937655,0.27404737,0.00547968,561.4552544200001,0.0,0.0,0.99777139,0.0,0.7900808349999999
2018-04-20,8.0,19.71428571428571,14.714285714285712,3.0,7.714285714285716,16.71428571428571,1.0,56.28571428571427,7.0,37.28571428571427,26.142857142857135,2.285714285714286,9.0,8.714285714285712,76.7142857142857,5.0,62.85714285714285,10.714285714285712,6.714285714285716,1.0,12.65736679,8633.92183993,0.28791668,0.00563374,594.52387243,0.0,0.0,0.99843743,0.0,0.8712185
2018-04-21,8.0,19.857142857142854,14.857142857142854,3.0,7.857142857142859,16.857142857142854,1.0,56.142857142857125,7.0,37.142857142857125,26.571428571428562,2.1428571428571432,9.0,8.857142857142854,76.85714285714283,5.0,62.428571428571416,10.857142857142854,6.857142857142859,1.0,12.93645449,8760.551734885,0.287813465,0.00558578,612.148083895,0.0,0.0,0.997991385,0.0,0.874138605
2018-04-22,8.0,20.0,15.0,3.0,8.0,17.0,1.0,56.0,7.0,37.0,27.0,2.0,9.0,9.0,77.0,5.0,62.0,11.0,7.0,1.0,13.21554219,8887.18162984,0.28771025,0.00553782,629.77229536,0.0,0.0,0.99754534,0.0,0.87705871
2018-04-23,8.0,19.571428571428573,14.571428571428571,3.0,8.0,17.285714285714285,1.0,55.714285714285715,7.0,36.714285714285715,26.714285714285715,2.0,8.714285714285714,9.142857142857142,77.0,5.285714285714286,62.285714285714285,10.857142857142858,7.0,1.0,13.79440477,9077.42947862,0.29122944,0.00552858,647.896369465,0.0,0.0,0.99937834,0.0,0.87914607
2018-04-24,8.0,19.142857142857146,14.142857142857142,3.0,8.0,17.57142857142857,1.0,55.42857142857143,7.0,36.42857142857143,26.42857142857143,2.0,8.428571428571427,9.285714285714285,77.0,5.571428571428571,62.57142857142857,10.714285714285715,7.0,1.0,14.37326735,9267.6773274,0.29474863,0.00551934,666.02044357,0.0,0.0,1.00121134,0.0,0.88123343
2018-04-25,8.0,18.71428571428572,13.714285714285714,3.0,8.0,17.857142857142854,1.0,55.142857142857146,7.0,36.142857142857146,26.142857142857146,2.0,8.14285714285714,9.428571428571427,77.0,5.857142857142857,62.857142857142854,10.571428571428573,7.0,1.0,14.314952625,9165.322338855,0.29096489000000003,0.005464615,657.24134555,0.0,0.0,1.000602395,0.0,0.8546341550000001
2018-04-26,8.0,18.285714285714292,13.285714285714285,3.0,8.0,18.14285714285714,1.0,54.85714285714286,7.0,35.85714285714286,25.85714285714286,2.0,7.857142857142855,9.57142857142857,77.0,6.142857142857142,63.14285714285714,10.42857142857143,7.0,1.0,14.2566379,9062.96735031,0.28718115,0.00540989,648.46224753,0.0,0.0,0.99999345,0.0,0.82803488
2018-04-27,8.0,17.857142857142865,12.857142857142856,3.0,8.0,18.428571428571423,1.0,54.57142857142858,7.0,35.57142857142858,25.571428571428577,2.0,7.571428571428569,9.714285714285712,77.0,6.428571428571428,63.42857142857142,10.285714285714288,7.0,1.0,14.626421324999999,9185.95879002,0.317842295,0.005411205,664.6199246900001,0.0,0.0,0.9996214699999999,0.0,0.84412978
2018-04-28,8.0,17.428571428571438,12.428571428571427,3.0,8.0,18.714285714285708,1.0,54.28571428571429,7.0,35.28571428571429,25.285714285714292,2.0,7.285714285714284,9.857142857142854,77.0,6.7142857142857135,63.71428571428571,10.142857142857146,7.0,1.0,14.99620475,9308.95022973,0.34850344,0.00541252,680.77760185,0.0,0.0,0.99924949,0.0,0.86022468
2018-04-29,8.0,17.0,12.0,3.0,8.0,19.0,1.0,54.0,7.0,35.0,25.0,2.0,7.0,10.0,77.0,7.0,64.0,10.0,7.0,1.0,14.639391015000001,9237.249900345,0.348013785,0.00530556,676.204093175,0.0,0.0,1.000022055,0.0,0.848745875
2018-04-30,8.0,17.142857142857142,12.142857142857142,2.857142857142857,8.142857142857142,18.714285714285715,1.0,54.142857142857146,6.714285714285714,34.857142857142854,24.285714285714285,2.142857142857143,7.0,9.857142857142858,77.71428571428571,7.0,64.42857142857143,10.285714285714286,6.857142857142857,1.0,14.28257728,9165.54957096,0.34752413,0.0051986,671.6305845,0.0,0.0,1.00079462,0.0,0.83726707
2018-05-01,8.0,17.285714285714285,12.285714285714285,2.7142857142857144,8.285714285714285,18.42857142857143,1.0,54.28571428571429,6.428571428571429,34.71428571428571,23.57142857142857,2.2857142857142856,7.0,9.714285714285715,78.42857142857142,7.0,64.85714285714286,10.571428571428573,6.7142857142857135,1.0,14.290486275,9218.396431975001,0.358654685,0.00526066,689.86767799,0.0,0.0,0.99936486,0.0,0.84861122
2018-05-02,8.0,17.428571428571427,12.428571428571427,2.5714285714285716,8.428571428571427,18.142857142857146,1.0,54.42857142857144,6.142857142857143,34.57142857142856,22.857142857142854,2.4285714285714284,7.0,9.571428571428573,79.14285714285712,7.0,65.28571428571429,10.85714285714286,6.57142857142857,1.0,14.29839527,9271.24329299,0.36978524,0.00532272,708.10477148,0.0,0.0,0.9979351,0.0,0.85995537
2018-05-03,8.0,17.57142857142857,12.57142857142857,2.428571428571429,8.57142857142857,17.85714285714286,1.0,54.571428571428584,5.857142857142858,34.428571428571416,22.14285714285714,2.571428571428571,7.0,9.42857142857143,79.85714285714283,7.0,65.71428571428572,11.142857142857146,6.428571428571427,1.0,14.34035883,9514.53993627,0.36729736,0.0053032800000000005,752.4815021899999,0.0,0.0,0.997975745,0.0,0.87991518
2018-05-04,8.0,17.71428571428571,12.714285714285712,2.285714285714286,8.714285714285712,17.571428571428577,1.0,54.71428571428573,5.571428571428572,34.28571428571427,21.428571428571423,2.714285714285714,7.0,9.285714285714288,80.57142857142854,7.0,66.14285714285715,11.428571428571432,6.285714285714284,1.0,14.38232239,9757.83657955,0.36480948,0.00528384,796.8582329,0.0,0.0,0.99801639,0.0,0.89987499
2018-05-05,8.0,17.857142857142854,12.857142857142854,2.1428571428571432,8.857142857142854,17.285714285714292,1.0,54.857142857142875,5.2857142857142865,34.142857142857125,20.714285714285708,2.8571428571428568,7.0,9.142857142857146,81.28571428571425,7.0,66.57142857142858,11.714285714285719,6.142857142857141,1.0,14.10230097,9637.393499885,0.35301357,0.0050836300000000004,783.007733865,0.0,0.0,0.9999642099999999,0.0,0.87631639
2018-05-06,8.0,18.0,13.0,2.0,9.0,17.0,1.0,55.0,5.0,34.0,20.0,3.0,7.0,9.0,82.0,7.0,67.0,12.0,6.0,1.0,13.82227955,9516.95042022,0.34121766,0.00488342,769.15723483,0.0,0.0,1.00191203,0.0,0.85275779
2018-05-07,8.0,17.714285714285715,12.714285714285714,2.0,8.714285714285714,16.857142857142858,1.0,54.57142857142857,5.0,33.714285714285715,20.714285714285715,2.857142857142857,6.857142857142857,9.0,82.85714285714286,7.0,66.42857142857143,12.0,6.142857142857143,1.0,13.771632194999999,9388.61497772,0.333656435,0.00496652,757.713801825,0.0,0.0,1.000749265,0.0,0.8311413999999999
2018-05-08,8.0,17.42857142857143,12.428571428571427,2.0,8.428571428571427,16.714285714285715,1.0,54.14285714285714,5.0,33.42857142857143,21.42857142857143,2.7142857142857144,6.7142857142857135,9.0,83.71428571428572,7.0,65.85714285714286,12.0,6.2857142857142865,1.0,13.72098484,9260.27953522,0.32609521,0.00504962,746.27036882,0.0,0.0,0.9995865,0.0,0.80952501
2018-05-09,8.0,17.142857142857146,12.14285714285714,2.0,8.14285714285714,16.571428571428573,1.0,53.71428571428571,5.0,33.142857142857146,22.142857142857146,2.5714285714285716,6.57142857142857,9.0,84.57142857142858,7.0,65.28571428571429,12.0,6.42857142857143,1.0,13.74561693,9139.451958885,0.31029339,0.00486869,736.3500929300001,0.0,0.0,1.0079763,0.0,0.7785778649999999
2018-05-10,8.0,16.85714285714286,11.857142857142854,2.0,7.857142857142855,16.42857142857143,1.0,53.28571428571428,5.0,32.85714285714286,22.85714285714286,2.428571428571429,6.428571428571427,9.0,85.42857142857144,7.0,64.71428571428572,12.0,6.571428571428573,1.0,13.77024902,9018.62438255,0.29449157,0.00468776,726.42981704,0.0,0.0,1.0163661,0.0,0.74763072
2018-05-11,8.0,16.571428571428577,11.571428571428568,2.0,7.571428571428569,16.28571428571429,1.0,52.85714285714285,5.0,32.57142857142858,23.571428571428577,2.285714285714286,6.285714285714284,9.0,86.2857142857143,7.0,64.14285714285715,12.0,6.714285714285716,1.0,13.340793285,8770.262721525,0.28271000999999996,0.0045066099999999994,708.60589456,0.0,0.0,1.00817258,0.0,0.72434369
2018-05-12,8.0,16.285714285714292,11.285714285714281,2.0,7.285714285714284,16.142857142857146,1.0,52.428571428571416,5.0,32.28571428571429,24.285714285714292,2.1428571428571432,6.142857142857141,9.0,87.14285714285717,7.0,63.571428571428584,12.0,6.857142857142859,1.0,12.91133755,8521.9010605,0.27092845,0.00432546,690.78197208,0.0,0.0,0.99997906,0.0,0.70105666
2018-05-13,8.0,16.0,11.0,2.0,7.0,16.0,1.0,52.0,5.0,32.0,25.0,2.0,6.0,9.0,88.0,7.0,63.0,12.0,7.0,1.0,12.886383955,8582.694361720001,0.27170219500000004,0.004403954999999999,707.1516556199999,0.0,0.0,1.00325214,0.0,0.71617585
2018-05-14,7.857142857142857,15.857142857142858,11.0,2.0,7.0,16.0,1.0,52.714285714285715,4.857142857142857,32.714285714285715,25.0,2.0,6.0,9.142857142857142,89.0,7.142857142857143,63.285714285714285,12.714285714285714,6.857142857142857,0.9285714285714286,12.86143036,8643.48766294,0.27247594,0.00448245,723.52133916,0.0,0.0,1.00652522,0.0,0.73129504
2018-05-15,7.7142857142857135,15.714285714285715,11.0,2.0,7.0,16.0,1.0,53.42857142857143,4.7142857142857135,33.42857142857143,25.0,2.0,6.0,9.285714285714285,90.0,7.2857142857142865,63.57142857142857,13.428571428571427,6.7142857142857135,0.8571428571428572,12.617138915,8472.469782545,0.26172462500000004,0.004419945,710.9706225550001,0.0,0.0,1.004450395,0.0,0.7109781399999999
2018-05-16,7.57142857142857,15.571428571428573,11.0,2.0,7.0,16.0,1.0,54.142857142857146,4.57142857142857,34.142857142857146,25.0,2.0,6.0,9.428571428571427,91.0,7.42857142857143,63.857142857142854,14.14285714285714,6.57142857142857,0.7857142857142858,12.37284747,8301.45190215,0.25097331,0.00435744,698.41990595,0.0,0.0,1.00237557,0.0,0.69066124
2018-05-17,7.428571428571427,15.42857142857143,11.0,2.0,7.0,16.0,1.0,54.85714285714286,4.428571428571427,34.85714285714286,25.0,2.0,6.0,9.57142857142857,92.0,7.571428571428573,64.14285714285714,14.857142857142854,6.428571428571427,0.7142857142857144,13.445967204999999,8248.832105345,0.2466509,0.004272165,693.976897805,0.0,0.0,1.00032951,0.0,0.68228423
2018-05-18,7.285714285714284,15.285714285714288,11.0,2.0,7.0,16.0,1.0,55.57142857142858,4.285714285714284,35.57142857142858,25.0,2.0,6.0,9.714285714285712,93.0,7.714285714285716,64.42857142857143,15.571428571428568,6.285714285714284,0.642857142857143,14.51908694,8196.21230854,0.24232849,0.00418689,689.53388966,0.0,0.0,0.99828345,0.0,0.67390722
2018-05-19,7.142857142857141,15.142857142857146,11.0,2.0,7.0,16.0,1.0,56.28571428571429,4.142857142857141,36.28571428571429,25.0,2.0,6.0,9.857142857142854,94.0,7.857142857142859,64.71428571428572,16.28571428571428,6.142857142857141,0.5714285714285716,14.31758915,8311.437425695,0.24657635,0.00422433,699.59499567,0.0,0.0,1.00118599,0.0,0.681225525
2018-05-20,7.0,15.0,11.0,2.0,7.0,16.0,1.0,57.0,4.0,37.0,25.0,2.0,6.0,10.0,95.0,8.0,65.0,17.0,6.0,0.5,14.11609136,8426.66254285,0.25082421,0.00426177,709.65610168,0.0,0.0,1.00408853,0.0,0.68854383
2018-05-21,7.0,14.714285714285714,10.857142857142858,2.0,6.857142857142857,15.857142857142858,1.0,57.0,4.0,36.57142857142857,25.0,2.0,6.0,10.0,94.71428571428571,8.142857142857142,64.42857142857143,16.142857142857142,6.0,0.5714285714285714,13.90963548,8233.409683965,0.23825353999999999,0.004077964999999999,678.824115615,0.0,0.0,1.00735258,0.0,0.666105035
2018-05-22,7.0,14.428571428571427,10.714285714285715,2.0,6.7142857142857135,15.714285714285715,1.0,57.0,4.0,36.14285714285714,25.0,2.0,6.0,10.0,94.42857142857142,8.285714285714285,63.85714285714286,15.285714285714285,6.0,0.6428571428571428,13.7031796,8040.15682508,0.22568287,0.00389416,647.99212955,0.0,0.0,1.01061663,0.0,0.64366624
2018-05-23,7.0,14.14285714285714,10.571428571428573,2.0,6.57142857142857,15.571428571428573,1.0,57.0,4.0,35.71428571428571,25.0,2.0,6.0,10.0,94.14285714285712,8.428571428571427,63.28571428571429,14.428571428571427,6.0,0.7142857142857142,13.28619647,7785.7604152799995,0.21477539,0.003700625,620.302328705,0.0,0.0,1.0047089649999998,0.0,0.63072156
2018-05-24,7.0,13.857142857142854,10.42857142857143,2.0,6.428571428571427,15.42857142857143,1.0,57.0,4.0,35.28571428571428,25.0,2.0,6.0,10.0,93.85714285714283,8.57142857142857,62.71428571428572,13.57142857142857,6.0,0.7857142857142856,12.86921334,7531.36400548,0.20386791,0.00350709,592.61252786,0.0,0.0,0.9988013,0.0,0.61777688
2018-05-25,7.0,13.571428571428568,10.285714285714288,2.0,6.285714285714284,15.285714285714288,1.0,57.0,4.0,34.85714285714285,25.0,2.0,6.0,10.0,93.57142857142854,8.714285714285712,62.14285714285715,12.714285714285712,6.0,0.857142857142857,12.842010335000001,7478.4626883,0.200822485,0.003490425,589.55039628,0.0,0.0,1.000837015,0.0,0.614656
2018-05-26,7.0,13.285714285714281,10.142857142857146,2.0,6.142857142857141,15.142857142857146,1.0,57.0,4.0,34.428571428571416,25.0,2.0,6.0,10.0,93.28571428571425,8.857142857142854,61.571428571428584,11.857142857142854,6.0,0.9285714285714284,12.81480733,7425.56137112,0.19777706,0.00347376,586.4882647,0.0,0.0,1.00287273,0.0,0.61153512
2018-05-27,7.0,13.0,10.0,2.0,6.0,15.0,1.0,57.0,4.0,34.0,25.0,2.0,6.0,10.0,93.0,9.0,61.0,11.0,6.0,1.0,12.528195140000001,7358.195857625,0.19329057,0.00339301,564.346581705,0.0,0.0,1.0015814,0.0,0.596954795
2018-05-28,7.0,12.857142857142858,9.857142857142858,2.0,6.0,15.0,1.0,57.285714285714285,4.0,33.57142857142857,24.857142857142858,2.0,6.0,9.857142857142858,92.14285714285714,8.714285714285714,61.42857142857143,10.428571428571429,6.0,1.0,12.24158295,7290.83034413,0.18880408,0.00331226,542.20489871,0.0,0.0,1.00029007,0.0,0.58237447
2018-05-29,7.0,12.714285714285715,9.714285714285715,2.0,6.0,15.0,1.0,57.57142857142857,4.0,33.14285714285714,24.714285714285715,2.0,6.0,9.714285714285715,91.28571428571428,8.428571428571427,61.85714285714286,9.857142857142858,6.0,1.0,12.657416255000001,7390.4042643,0.20145051000000003,0.003366185,555.4251539449999,0.0,0.0,1.00105146,0.0,0.5963140499999999
2018-05-30,7.0,12.571428571428573,9.571428571428573,2.0,6.0,15.0,1.0,57.857142857142854,4.0,32.71428571428571,24.571428571428573,2.0,6.0,9.571428571428573,90.42857142857142,8.14285714285714,62.28571428571429,9.285714285714286,6.0,1.0,13.07324956,7489.97818447,0.21409694,0.00342011,568.64540918,0.0,0.0,1.00181285,0.0,0.61025363
2018-05-31,7.0,12.42857142857143,9.42857142857143,2.0,6.0,15.0,1.0,58.14285714285714,4.0,32.28571428571428,24.42857142857143,2.0,6.0,9.42857142857143,89.57142857142856,7.857142857142855,62.71428571428572,8.714285714285715,6.0,1.0,13.66539532,7513.401281320001,0.218665985,0.00343478,575.594533765,0.0,0.0,0.99653828,0.0,0.618383495
2018-06-01,7.0,12.285714285714288,9.285714285714288,2.0,6.0,15.0,1.0,58.42857142857142,4.0,31.85714285714285,24.28571428571429,2.0,6.0,9.285714285714288,88.7142857142857,7.571428571428569,63.14285714285715,8.142857142857144,6.0,1.0,14.25754108,7536.82437817,0.22323503,0.00344945,582.54365835,0.0,0.0,0.99126371,0.0,0.62651336
2018-06-02,7.0,12.142857142857146,9.142857142857146,2.0,6.0,15.0,1.0,58.71428571428571,4.0,31.428571428571423,24.142857142857146,2.0,6.0,9.142857142857146,87.85714285714283,7.285714285714284,63.571428571428584,7.571428571428573,6.0,1.0,14.336614655,7592.396648265,0.22396317999999998,0.00354074,594.66958796,0.0,0.0,0.996356075,0.0,0.6448082500000001
2018-06-03,7.0,12.0,9.0,2.0,6.0,15.0,1.0,59.0,4.0,31.0,24.0,2.0,6.0,9.0,87.0,7.0,64.0,7.0,6.0,1.0,14.41568823,7647.96891836,0.22469133,0.00363203,606.79551757,0.0,0.0,1.00144844,0.0,0.66310314
2018-06-04,7.0,12.571428571428571,9.428571428571429,2.0,6.142857142857143,14.714285714285714,0.9285714285714286,58.714285714285715,4.0,30.571428571428573,25.0,2.2857142857142856,6.0,9.0,86.57142857142857,6.857142857142857,63.57142857142857,8.0,6.0,0.9285714285714286,15.0350938,7603.645938515,0.2195694,0.003642185,603.815924355,0.0,0.0,1.0002392900000001,0.0,0.665760365
2018-06-05,7.0,13.142857142857142,9.857142857142858,2.0,6.2857142857142865,14.428571428571427,0.8571428571428572,58.42857142857143,4.0,30.142857142857146,26.0,2.571428571428571,6.0,9.0,86.14285714285714,6.7142857142857135,63.14285714285714,9.0,6.0,0.8571428571428572,15.65449937,7559.32295867,0.21444747,0.00365234,600.83633114,0.0,0.0,0.99903014,0.0,0.66841759
2018-06-06,7.0,13.714285714285714,10.285714285714286,2.0,6.42857142857143,14.14285714285714,0.7857142857142858,58.142857142857146,4.0,29.71428571428572,27.0,2.8571428571428568,6.0,9.0,85.71428571428571,6.57142857142857,62.71428571428571,10.0,6.0,0.7857142857142858,16.092423815,7613.750504924999,0.21213704,0.003690065,603.139231825,0.0,0.0,1.000191325,0.0,0.6721513450000001
2018-06-07,7.0,14.285714285714285,10.714285714285715,2.0,6.571428571428573,13.857142857142854,0.7142857142857144,57.85714285714286,4.0,29.285714285714292,28.0,3.1428571428571423,6.0,9.0,85.28571428571428,6.428571428571427,62.28571428571428,11.0,6.0,0.7142857142857144,16.53034826,7668.17805118,0.20982661,0.00372779,605.44213251,0.0,0.0,1.00135251,0.0,0.6758851
2018-06-08,7.0,14.857142857142856,11.142857142857144,2.0,6.714285714285716,13.571428571428568,0.642857142857143,57.57142857142858,4.0,28.857142857142865,29.0,3.428571428571428,6.0,9.0,84.85714285714285,6.285714285714284,61.85714285714285,12.0,6.0,0.642857142857143,16.079244005,7536.62405584,0.20338402,0.0036219449999999997,593.47968049,0.0,0.0,1.009496175,0.0,0.6588629349999999
2018-06-09,7.0,15.428571428571427,11.571428571428573,2.0,6.857142857142859,13.285714285714281,0.5714285714285716,57.28571428571429,4.0,28.428571428571438,30.0,3.7142857142857135,6.0,9.0,84.42857142857142,6.142857142857141,61.428571428571416,13.0,6.0,0.5714285714285716,15.62813975,7405.0700605,0.19694143,0.0035161,581.51722847,0.0,0.0,1.01763984,0.0,0.64184077
2018-06-10,7.0,16.0,12.0,2.0,7.0,13.0,0.5,57.0,4.0,28.0,31.0,4.0,6.0,9.0,84.0,6.0,61.0,14.0,6.0,0.5,15.3650266,7100.083045525,0.185527195,0.00334806,553.280044335,0.0,0.0,1.014218755,0.0,0.61209845
